order_id,region,channel
US-ORD-001973,US,organic
US-ORD-001974,US,organic
US-ORD-001975,US,referral
US-ORD-001976,US,organic
US-ORD-001977,US,organic
US-ORD-001978,US,email
US-ORD-001979,US,email
US-ORD-001980,US,paid_search
US-ORD-001981,US,email
US-ORD-001982,US,organic
US-ORD-001983,US,organic
US-ORD-001984,US,paid_search
US-ORD-001985,US,paid_search
US-ORD-001986,US,social
US-ORD-001987,US,organic
US-ORD-001988,US,organic
US-ORD-001989,US,social
US-ORD-001990,US,email
US-ORD-001991,US,paid_search
US-ORD-001992,US,social
US-ORD-001993,US,paid_search
US-ORD-001994,US,email
US-ORD-001995,US,social
US-ORD-001996,US,referral
US-ORD-001997,US,paid_search
US-ORD-001998,US,paid_search
US-ORD-001999,US,organic
US-ORD-001699-REORDER,US,organic
US-ORD-001170-REORDER,US,paid_search
US-ORD-001196-REORDER,US,referral
US-ORD-001957-REORDER,US,paid_search
US-ORD-001466-REORDER,US,organic
US-ORD-001820-REORDER,US,email
US-ORD-000289-REORDER,US,organic
US-ORD-000531-REORDER,US,email
US-ORD-000381-REORDER,US,paid_search
US-ORD-000133-REORDER,US,organic
US-ORD-000351-REORDER,US,paid_search
US-ORD-000971-REORDER,US,paid_search
US-ORD-001368-REORDER,US,referral
US-ORD-000695-REORDER,US,paid_search
US-ORD-000610-REORDER,US,organic
US-ORD-000534-REORDER,US,organic
US-ORD-001864-REORDER,US,organic
US-ORD-000554-REORDER,US,email
DE-ORD-000000,DE,paid_search
DE-ORD-000001,DE,social
DE-ORD-000002,DE,organic
DE-ORD-000003,DE,organic
DE-ORD-000004,DE,social
DE-ORD-000005,DE,email
DE-ORD-000006,DE,social
DE-ORD-000007,DE,email
DE-ORD-000008,DE,organic
DE-ORD-000009,DE,organic
DE-ORD-000010,DE,organic
DE-ORD-000011,DE,paid_search
DE-ORD-000012,DE,social
DE-ORD-000013,DE,social
DE-ORD-000014,DE,social
DE-ORD-000015,DE,social
DE-ORD-000016,DE,social
DE-ORD-000017,DE,paid_search
DE-ORD-000018,DE,paid_search
DE-ORD-000019,DE,social
DE-ORD-000020,DE,organic
DE-ORD-000021,DE,paid_search
DE-ORD-000022,DE,organic
DE-ORD-000023,DE,social
DE-ORD-000024,DE,organic
DE-ORD-000025,DE,social
DE-ORD-000026,DE,social
DE-ORD-000027,DE,organic
DE-ORD-000028,DE,email
DE-ORD-000029,DE,social
DE-ORD-000030,DE,social
DE-ORD-000031,DE,social
DE-ORD-000032,DE,paid_search
DE-ORD-000033,DE,social
DE-ORD-000034,DE,organic
DE-ORD-000035,DE,referral
DE-ORD-000036,DE,email
DE-ORD-000037,DE,social
DE-ORD-000038,DE,organic
DE-ORD-000039,DE,paid_search
DE-ORD-000040,DE,organic
DE-ORD-000041,DE,organic
DE-ORD-000042,DE,organic
DE-ORD-000043,DE,organic
DE-ORD-000044,DE,paid_search
DE-ORD-000045,DE,referral
DE-ORD-000046,DE,paid_search
DE-ORD-000047,DE,referral
DE-ORD-000048,DE,referral
DE-ORD-000049,DE,organic
DE-ORD-000050,DE,social
DE-ORD-000051,DE,organic
DE-ORD-000052,DE,social
DE-ORD-000053,DE,organic
DE-ORD-000054,DE,organic
DE-ORD-000055,DE,social
DE-ORD-000056,DE,organic
DE-ORD-000057,DE,social
DE-ORD-000058,DE,organic
DE-ORD-000059,DE,organic
DE-ORD-000060,DE,paid_search
DE-ORD-000061,DE,paid_search
DE-ORD-000062,DE,organic
DE-ORD-000063,DE,paid_search
DE-ORD-000064,DE,paid_search
DE-ORD-000065,DE,email
DE-ORD-000066,DE,paid_search
DE-ORD-000067,DE,social
DE-ORD-000068,DE,organic
DE-ORD-000069,DE,email
DE-ORD-000070,DE,organic
DE-ORD-000071,DE,organic
DE-ORD-000072,DE,organic
DE-ORD-000073,DE,organic
DE-ORD-000074,DE,social
DE-ORD-000075,DE,paid_search
DE-ORD-000076,DE,referral
DE-ORD-000077,DE,organic
DE-ORD-000078,DE,organic
DE-ORD-000079,DE,social
DE-ORD-000080,DE,organic
DE-ORD-000081,DE,email
DE-ORD-000082,DE,organic
DE-ORD-000083,DE,social
DE-ORD-000084,DE,paid_search
DE-ORD-000085,DE,email
DE-ORD-000086,DE,social
DE-ORD-000087,DE,paid_search
DE-ORD-000088,DE,paid_search
DE-ORD-000089,DE,organic
DE-ORD-000090,DE,referral
DE-ORD-000091,DE,organic
DE-ORD-000092,DE,organic
DE-ORD-000093,DE,paid_search
DE-ORD-000094,DE,organic
DE-ORD-000095,DE,social
DE-ORD-000096,DE,referral
DE-ORD-000097,DE,organic
DE-ORD-000098,DE,email
DE-ORD-000099,DE,organic
DE-ORD-000100,DE,paid_search
DE-ORD-000101,DE,organic
DE-ORD-000102,DE,social
DE-ORD-000103,DE,referral
DE-ORD-000104,DE,email
DE-ORD-000105,DE,paid_search
DE-ORD-000106,DE,paid_search
DE-ORD-000107,DE,paid_search
DE-ORD-000108,DE,referral
DE-ORD-000109,DE,email
DE-ORD-000110,DE,email
DE-ORD-000111,DE,organic
DE-ORD-000112,DE,organic
DE-ORD-000113,DE,organic
DE-ORD-000114,DE,organic
DE-ORD-000115,DE,organic
DE-ORD-000116,DE,paid_search
DE-ORD-000117,DE,paid_search
DE-ORD-000118,DE,email
DE-ORD-000119,DE,email
DE-ORD-000120,DE,organic
DE-ORD-000121,DE,organic
DE-ORD-000122,DE,organic
DE-ORD-000123,DE,social
DE-ORD-000124,DE,email
DE-ORD-000125,DE,email
DE-ORD-000126,DE,social
DE-ORD-000127,DE,paid_search
DE-ORD-000128,DE,organic
DE-ORD-000129,DE,organic
DE-ORD-000130,DE,organic
DE-ORD-000131,DE,email
DE-ORD-000132,DE,organic
DE-ORD-000133,DE,paid_search
DE-ORD-000134,DE,organic
DE-ORD-000135,DE,referral
DE-ORD-000136,DE,paid_search
DE-ORD-000137,DE,social
DE-ORD-000138,DE,organic
DE-ORD-000139,DE,paid_search
DE-ORD-000140,DE,organic
DE-ORD-000141,DE,social
DE-ORD-000142,DE,organic
DE-ORD-000143,DE,email
DE-ORD-000144,DE,organic
DE-ORD-000145,DE,paid_search
DE-ORD-000146,DE,referral
DE-ORD-000147,DE,organic
DE-ORD-000148,DE,social
DE-ORD-000149,DE,email
DE-ORD-000150,DE,organic
DE-ORD-000151,DE,social
DE-ORD-000152,DE,paid_search
DE-ORD-000153,DE,organic
DE-ORD-000154,DE,paid_search
DE-ORD-000155,DE,email
DE-ORD-000156,DE,paid_search
DE-ORD-000157,DE,social
DE-ORD-000158,DE,referral
DE-ORD-000159,DE,organic
DE-ORD-000160,DE,organic
DE-ORD-000161,DE,organic
DE-ORD-000162,DE,organic
DE-ORD-000163,DE,organic
DE-ORD-000164,DE,social
DE-ORD-000165,DE,referral
DE-ORD-000166,DE,referral
DE-ORD-000167,DE,email
DE-ORD-000168,DE,email
DE-ORD-000169,DE,organic
DE-ORD-000170,DE,social
DE-ORD-000171,DE,email
DE-ORD-000172,DE,organic
DE-ORD-000173,DE,referral
DE-ORD-000174,DE,organic
DE-ORD-000175,DE,social
DE-ORD-000176,DE,social
DE-ORD-000177,DE,referral
DE-ORD-000178,DE,paid_search
DE-ORD-000179,DE,social
DE-ORD-000180,DE,organic
DE-ORD-000181,DE,organic
DE-ORD-000182,DE,email
DE-ORD-000183,DE,social
DE-ORD-000184,DE,social
DE-ORD-000185,DE,organic
DE-ORD-000186,DE,organic
DE-ORD-000187,DE,social
DE-ORD-000188,DE,organic
DE-ORD-000189,DE,paid_search
DE-ORD-000190,DE,referral
DE-ORD-000191,DE,organic
DE-ORD-000192,DE,social
DE-ORD-000193,DE,organic
DE-ORD-000194,DE,organic
DE-ORD-000195,DE,organic
DE-ORD-000196,DE,organic
DE-ORD-000197,DE,organic
DE-ORD-000198,DE,organic
DE-ORD-000199,DE,organic
DE-ORD-000200,DE,paid_search
DE-ORD-000201,DE,organic
DE-ORD-000202,DE,paid_search
DE-ORD-000203,DE,paid_search
DE-ORD-000204,DE,referral
DE-ORD-000205,DE,social
DE-ORD-000206,DE,social
DE-ORD-000207,DE,organic
DE-ORD-000208,DE,referral
DE-ORD-000209,DE,social
DE-ORD-000210,DE,email
DE-ORD-000211,DE,organic
DE-ORD-000212,DE,referral
DE-ORD-000213,DE,email
DE-ORD-000214,DE,email
DE-ORD-000215,DE,paid_search
DE-ORD-000216,DE,organic
DE-ORD-000217,DE,organic
DE-ORD-000218,DE,organic
DE-ORD-000219,DE,email
DE-ORD-000220,DE,paid_search
DE-ORD-000221,DE,paid_search
DE-ORD-000222,DE,organic
DE-ORD-000223,DE,paid_search
DE-ORD-000224,DE,paid_search
DE-ORD-000225,DE,email
DE-ORD-000226,DE,social
DE-ORD-000227,DE,paid_search
DE-ORD-000228,DE,organic
DE-ORD-000229,DE,organic
DE-ORD-000230,DE,paid_search
DE-ORD-000231,DE,social
DE-ORD-000232,DE,social
DE-ORD-000233,DE,social
DE-ORD-000234,DE,social
DE-ORD-000235,DE,paid_search
DE-ORD-000236,DE,referral
DE-ORD-000237,DE,email
DE-ORD-000238,DE,referral
DE-ORD-000239,DE,paid_search
DE-ORD-000240,DE,referral
DE-ORD-000241,DE,email
DE-ORD-000242,DE,email
DE-ORD-000243,DE,paid_search
DE-ORD-000244,DE,social
DE-ORD-000245,DE,referral
DE-ORD-000246,DE,social
DE-ORD-000247,DE,social
DE-ORD-000248,DE,referral
DE-ORD-000249,DE,organic
DE-ORD-000250,DE,social
DE-ORD-000251,DE,organic
DE-ORD-000252,DE,referral
DE-ORD-000253,DE,paid_search
DE-ORD-000254,DE,organic
DE-ORD-000255,DE,social
DE-ORD-000256,DE,email
DE-ORD-000257,DE,social
DE-ORD-000258,DE,referral
DE-ORD-000259,DE,referral
DE-ORD-000260,DE,paid_search
DE-ORD-000261,DE,organic
DE-ORD-000262,DE,paid_search
DE-ORD-000263,DE,organic
DE-ORD-000264,DE,organic
DE-ORD-000265,DE,referral
DE-ORD-000266,DE,email
DE-ORD-000267,DE,paid_search
DE-ORD-000268,DE,paid_search
DE-ORD-000269,DE,social
DE-ORD-000270,DE,organic
DE-ORD-000271,DE,organic
DE-ORD-000272,DE,email
DE-ORD-000273,DE,referral
DE-ORD-000274,DE,organic
DE-ORD-000275,DE,email
DE-ORD-000276,DE,organic
DE-ORD-000277,DE,social
DE-ORD-000278,DE,organic
DE-ORD-000279,DE,paid_search
DE-ORD-000280,DE,referral
DE-ORD-000281,DE,organic
DE-ORD-000282,DE,social
DE-ORD-000283,DE,organic
DE-ORD-000284,DE,paid_search
DE-ORD-000285,DE,paid_search
DE-ORD-000286,DE,organic
DE-ORD-000287,DE,social
DE-ORD-000288,DE,organic
DE-ORD-000289,DE,social
DE-ORD-000290,DE,social
DE-ORD-000291,DE,social
DE-ORD-000292,DE,organic
DE-ORD-000293,DE,referral
DE-ORD-000294,DE,organic
DE-ORD-000295,DE,organic
DE-ORD-000296,DE,paid_search
DE-ORD-000297,DE,organic
DE-ORD-000298,DE,paid_search
DE-ORD-000299,DE,social
DE-ORD-000300,DE,paid_search
DE-ORD-000301,DE,organic
DE-ORD-000302,DE,email
DE-ORD-000303,DE,organic
DE-ORD-000304,DE,paid_search
DE-ORD-000305,DE,paid_search
DE-ORD-000306,DE,email
DE-ORD-000307,DE,paid_search
DE-ORD-000308,DE,organic
DE-ORD-000309,DE,organic
DE-ORD-000310,DE,social
DE-ORD-000311,DE,social
DE-ORD-000312,DE,email
DE-ORD-000313,DE,paid_search
DE-ORD-000314,DE,organic
DE-ORD-000315,DE,organic
DE-ORD-000316,DE,paid_search
DE-ORD-000317,DE,organic
DE-ORD-000318,DE,organic
DE-ORD-000319,DE,organic
DE-ORD-000320,DE,social
DE-ORD-000321,DE,organic
DE-ORD-000322,DE,social
DE-ORD-000323,DE,organic
DE-ORD-000324,DE,organic
DE-ORD-000325,DE,organic
DE-ORD-000326,DE,paid_search
DE-ORD-000327,DE,paid_search
DE-ORD-000328,DE,organic
DE-ORD-000329,DE,referral
DE-ORD-000330,DE,social
DE-ORD-000331,DE,paid_search
DE-ORD-000332,DE,email
DE-ORD-000333,DE,social
DE-ORD-000334,DE,social
DE-ORD-000335,DE,email
DE-ORD-000336,DE,organic
DE-ORD-000337,DE,paid_search
DE-ORD-000338,DE,organic
DE-ORD-000339,DE,organic
DE-ORD-000340,DE,organic
DE-ORD-000341,DE,social
DE-ORD-000342,DE,referral
DE-ORD-000343,DE,referral
DE-ORD-000344,DE,email
DE-ORD-000345,DE,email
DE-ORD-000346,DE,referral
DE-ORD-000347,DE,paid_search
DE-ORD-000348,DE,organic
DE-ORD-000349,DE,organic
DE-ORD-000350,DE,email
DE-ORD-000351,DE,organic
DE-ORD-000352,DE,social
DE-ORD-000353,DE,paid_search
DE-ORD-000354,DE,organic
DE-ORD-000355,DE,social
DE-ORD-000356,DE,paid_search
DE-ORD-000357,DE,organic
DE-ORD-000358,DE,organic
DE-ORD-000359,DE,organic
DE-ORD-000360,DE,social
DE-ORD-000361,DE,organic
DE-ORD-000362,DE,social
DE-ORD-000363,DE,paid_search
DE-ORD-000364,DE,email
DE-ORD-000365,DE,organic
DE-ORD-000366,DE,social
DE-ORD-000367,DE,social
DE-ORD-000368,DE,paid_search
DE-ORD-000369,DE,email
DE-ORD-000370,DE,social
DE-ORD-000371,DE,organic
DE-ORD-000372,DE,paid_search
DE-ORD-000373,DE,referral
DE-ORD-000374,DE,email
DE-ORD-000375,DE,paid_search
DE-ORD-000376,DE,organic
DE-ORD-000377,DE,email
DE-ORD-000378,DE,social
DE-ORD-000379,DE,email
DE-ORD-000380,DE,organic
DE-ORD-000381,DE,social
DE-ORD-000382,DE,organic
DE-ORD-000383,DE,paid_search
DE-ORD-000384,DE,social
DE-ORD-000385,DE,referral
DE-ORD-000386,DE,organic
DE-ORD-000387,DE,organic
DE-ORD-000388,DE,social
DE-ORD-000389,DE,organic
DE-ORD-000390,DE,email
DE-ORD-000391,DE,email
DE-ORD-000392,DE,paid_search
DE-ORD-000393,DE,referral
DE-ORD-000394,DE,email
DE-ORD-000395,DE,email
DE-ORD-000396,DE,social
DE-ORD-000397,DE,email
DE-ORD-000398,DE,paid_search
DE-ORD-000399,DE,organic
DE-ORD-000400,DE,email
DE-ORD-000401,DE,paid_search
DE-ORD-000402,DE,paid_search
DE-ORD-000403,DE,email
DE-ORD-000404,DE,email
DE-ORD-000405,DE,paid_search
DE-ORD-000406,DE,email
DE-ORD-000407,DE,social
DE-ORD-000408,DE,organic
DE-ORD-000409,DE,email
DE-ORD-000410,DE,organic
DE-ORD-000411,DE,paid_search
DE-ORD-000412,DE,organic
DE-ORD-000413,DE,organic
DE-ORD-000414,DE,organic
DE-ORD-000415,DE,email
DE-ORD-000416,DE,email
DE-ORD-000417,DE,social
DE-ORD-000418,DE,email
DE-ORD-000419,DE,paid_search
DE-ORD-000420,DE,paid_search
DE-ORD-000421,DE,email
DE-ORD-000422,DE,paid_search
DE-ORD-000423,DE,paid_search
DE-ORD-000424,DE,social
DE-ORD-000425,DE,organic
DE-ORD-000426,DE,email
DE-ORD-000427,DE,organic
DE-ORD-000428,DE,paid_search
DE-ORD-000429,DE,organic
DE-ORD-000430,DE,social
DE-ORD-000431,DE,organic
DE-ORD-000432,DE,organic
DE-ORD-000433,DE,email
DE-ORD-000434,DE,referral
DE-ORD-000435,DE,organic
DE-ORD-000436,DE,organic
DE-ORD-000437,DE,organic
DE-ORD-000438,DE,referral
DE-ORD-000439,DE,referral
DE-ORD-000440,DE,paid_search
DE-ORD-000441,DE,social
DE-ORD-000442,DE,organic
DE-ORD-000443,DE,paid_search
DE-ORD-000444,DE,paid_search
DE-ORD-000445,DE,organic
DE-ORD-000446,DE,organic
DE-ORD-000447,DE,paid_search
DE-ORD-000448,DE,social
DE-ORD-000449,DE,organic
DE-ORD-000450,DE,social
DE-ORD-000451,DE,organic
DE-ORD-000452,DE,paid_search
DE-ORD-000453,DE,organic
DE-ORD-000454,DE,paid_search
DE-ORD-000455,DE,organic
DE-ORD-000456,DE,paid_search
DE-ORD-000457,DE,organic
DE-ORD-000458,DE,paid_search
DE-ORD-000459,DE,social
DE-ORD-000460,DE,email
DE-ORD-000461,DE,paid_search
DE-ORD-000462,DE,organic
DE-ORD-000463,DE,paid_search
DE-ORD-000464,DE,social
DE-ORD-000465,DE,organic
DE-ORD-000466,DE,organic
DE-ORD-000467,DE,organic
DE-ORD-000468,DE,referral
DE-ORD-000469,DE,organic
DE-ORD-000470,DE,social
DE-ORD-000471,DE,organic
DE-ORD-000472,DE,referral
DE-ORD-000473,DE,email
DE-ORD-000474,DE,organic
DE-ORD-000475,DE,email
DE-ORD-000476,DE,organic
DE-ORD-000477,DE,email
DE-ORD-000478,DE,email
DE-ORD-000479,DE,paid_search
DE-ORD-000480,DE,social
DE-ORD-000481,DE,organic
DE-ORD-000482,DE,organic
DE-ORD-000483,DE,organic
DE-ORD-000484,DE,social
DE-ORD-000485,DE,paid_search
DE-ORD-000486,DE,paid_search
DE-ORD-000487,DE,social
DE-ORD-000488,DE,paid_search
DE-ORD-000489,DE,paid_search
DE-ORD-000490,DE,paid_search
DE-ORD-000491,DE,organic
DE-ORD-000492,DE,organic
DE-ORD-000493,DE,paid_search
DE-ORD-000494,DE,referral
DE-ORD-000495,DE,social
DE-ORD-000496,DE,organic
DE-ORD-000497,DE,organic
DE-ORD-000498,DE,organic
DE-ORD-000499,DE,social
DE-ORD-000500,DE,paid_search
DE-ORD-000501,DE,paid_search
DE-ORD-000502,DE,email
DE-ORD-000503,DE,organic
DE-ORD-000504,DE,organic
DE-ORD-000505,DE,email
DE-ORD-000506,DE,social
DE-ORD-000507,DE,organic
DE-ORD-000508,DE,social
DE-ORD-000509,DE,paid_search
DE-ORD-000510,DE,social
DE-ORD-000511,DE,organic
DE-ORD-000512,DE,email
DE-ORD-000513,DE,referral
DE-ORD-000514,DE,referral
DE-ORD-000515,DE,referral
DE-ORD-000516,DE,organic
DE-ORD-000517,DE,organic
DE-ORD-000518,DE,organic
DE-ORD-000519,DE,social
DE-ORD-000520,DE,email
DE-ORD-000521,DE,paid_search
DE-ORD-000522,DE,referral
DE-ORD-000523,DE,email
DE-ORD-000524,DE,referral
DE-ORD-000525,DE,email
DE-ORD-000526,DE,organic
DE-ORD-000527,DE,paid_search
DE-ORD-000528,DE,paid_search
DE-ORD-000529,DE,organic
DE-ORD-000530,DE,social
DE-ORD-000531,DE,email
DE-ORD-000532,DE,email
DE-ORD-000533,DE,social
DE-ORD-000534,DE,paid_search
DE-ORD-000535,DE,paid_search
DE-ORD-000536,DE,paid_search
DE-ORD-000537,DE,organic
DE-ORD-000538,DE,organic
DE-ORD-000539,DE,paid_search
DE-ORD-000540,DE,organic
DE-ORD-000541,DE,paid_search
DE-ORD-000542,DE,social
DE-ORD-000543,DE,organic
DE-ORD-000544,DE,organic
DE-ORD-000545,DE,organic
DE-ORD-000546,DE,referral
DE-ORD-000547,DE,paid_search
DE-ORD-000548,DE,organic
DE-ORD-000549,DE,social
DE-ORD-000550,DE,social
DE-ORD-000551,DE,referral
DE-ORD-000552,DE,organic
DE-ORD-000553,DE,organic
DE-ORD-000554,DE,paid_search
DE-ORD-000555,DE,social
DE-ORD-000556,DE,organic
DE-ORD-000557,DE,paid_search
DE-ORD-000558,DE,organic
DE-ORD-000559,DE,organic
DE-ORD-000560,DE,paid_search
DE-ORD-000561,DE,social
DE-ORD-000562,DE,social
DE-ORD-000563,DE,paid_search
DE-ORD-000564,DE,organic
DE-ORD-000565,DE,social
DE-ORD-000566,DE,organic
DE-ORD-000567,DE,organic
DE-ORD-000568,DE,organic
DE-ORD-000569,DE,social
DE-ORD-000570,DE,referral
DE-ORD-000571,DE,social
DE-ORD-000572,DE,paid_search
DE-ORD-000573,DE,organic
DE-ORD-000574,DE,email
DE-ORD-000575,DE,paid_search
DE-ORD-000576,DE,referral
DE-ORD-000577,DE,referral
DE-ORD-000578,DE,paid_search
DE-ORD-000579,DE,referral
DE-ORD-000580,DE,organic
DE-ORD-000581,DE,email
DE-ORD-000582,DE,organic
DE-ORD-000583,DE,organic
DE-ORD-000584,DE,social
DE-ORD-000585,DE,email
DE-ORD-000586,DE,paid_search
DE-ORD-000587,DE,social
DE-ORD-000588,DE,paid_search
DE-ORD-000589,DE,organic
DE-ORD-000590,DE,organic
DE-ORD-000591,DE,organic
DE-ORD-000592,DE,organic
DE-ORD-000593,DE,paid_search
DE-ORD-000594,DE,paid_search
DE-ORD-000595,DE,paid_search
DE-ORD-000596,DE,organic
DE-ORD-000597,DE,referral
DE-ORD-000598,DE,paid_search
DE-ORD-000599,DE,referral
DE-ORD-000600,DE,social
DE-ORD-000601,DE,social
DE-ORD-000602,DE,social
DE-ORD-000603,DE,email
DE-ORD-000604,DE,paid_search
DE-ORD-000605,DE,organic
DE-ORD-000606,DE,social
DE-ORD-000607,DE,social
DE-ORD-000608,DE,email
DE-ORD-000609,DE,paid_search
DE-ORD-000610,DE,social
DE-ORD-000611,DE,organic
DE-ORD-000612,DE,organic
DE-ORD-000613,DE,organic
DE-ORD-000614,DE,social
DE-ORD-000615,DE,email
DE-ORD-000616,DE,organic
DE-ORD-000617,DE,email
DE-ORD-000618,DE,organic
DE-ORD-000619,DE,paid_search
DE-ORD-000620,DE,paid_search
DE-ORD-000621,DE,paid_search
DE-ORD-000622,DE,organic
DE-ORD-000623,DE,organic
DE-ORD-000624,DE,social
DE-ORD-000625,DE,social
DE-ORD-000626,DE,paid_search
DE-ORD-000627,DE,paid_search
DE-ORD-000628,DE,organic
DE-ORD-000629,DE,organic
DE-ORD-000630,DE,paid_search
DE-ORD-000631,DE,paid_search
DE-ORD-000632,DE,referral
DE-ORD-000633,DE,email
DE-ORD-000634,DE,paid_search
DE-ORD-000635,DE,organic
DE-ORD-000636,DE,organic
DE-ORD-000637,DE,email
DE-ORD-000638,DE,organic
DE-ORD-000639,DE,paid_search
DE-ORD-000640,DE,social
DE-ORD-000641,DE,organic
DE-ORD-000642,DE,organic
DE-ORD-000643,DE,organic
DE-ORD-000644,DE,organic
DE-ORD-000645,DE,organic
DE-ORD-000646,DE,paid_search
DE-ORD-000647,DE,organic
DE-ORD-000648,DE,paid_search
DE-ORD-000649,DE,email
DE-ORD-000650,DE,paid_search
DE-ORD-000651,DE,paid_search
DE-ORD-000652,DE,social
DE-ORD-000653,DE,email
DE-ORD-000654,DE,email
DE-ORD-000655,DE,organic
DE-ORD-000656,DE,paid_search
DE-ORD-000657,DE,social
DE-ORD-000658,DE,social
DE-ORD-000659,DE,paid_search
DE-ORD-000660,DE,referral
DE-ORD-000661,DE,paid_search
DE-ORD-000662,DE,referral
DE-ORD-000663,DE,email
DE-ORD-000664,DE,social
DE-ORD-000665,DE,referral
DE-ORD-000666,DE,social
DE-ORD-000667,DE,paid_search
DE-ORD-000668,DE,organic
DE-ORD-000669,DE,paid_search
DE-ORD-000670,DE,organic
DE-ORD-000671,DE,social
DE-ORD-000672,DE,organic
DE-ORD-000673,DE,organic
DE-ORD-000674,DE,social
DE-ORD-000675,DE,email
DE-ORD-000676,DE,paid_search
DE-ORD-000677,DE,organic
DE-ORD-000678,DE,paid_search
DE-ORD-000679,DE,social
DE-ORD-000680,DE,paid_search
DE-ORD-000681,DE,social
DE-ORD-000682,DE,organic
DE-ORD-000683,DE,paid_search
DE-ORD-000684,DE,referral
DE-ORD-000685,DE,paid_search
DE-ORD-000686,DE,organic
DE-ORD-000687,DE,paid_search
DE-ORD-000688,DE,organic
DE-ORD-000689,DE,organic
DE-ORD-000690,DE,organic
DE-ORD-000691,DE,paid_search
DE-ORD-000692,DE,organic
DE-ORD-000693,DE,social
DE-ORD-000694,DE,email
DE-ORD-000695,DE,organic
DE-ORD-000696,DE,social
DE-ORD-000697,DE,paid_search
DE-ORD-000698,DE,organic
DE-ORD-000699,DE,paid_search
DE-ORD-000700,DE,paid_search
DE-ORD-000701,DE,paid_search
DE-ORD-000702,DE,organic
DE-ORD-000703,DE,social
DE-ORD-000704,DE,referral
DE-ORD-000705,DE,paid_search
DE-ORD-000706,DE,social
DE-ORD-000707,DE,email
DE-ORD-000708,DE,social
DE-ORD-000709,DE,organic
DE-ORD-000710,DE,organic
DE-ORD-000711,DE,paid_search
DE-ORD-000712,DE,organic
DE-ORD-000713,DE,social
DE-ORD-000714,DE,paid_search
DE-ORD-000715,DE,paid_search
DE-ORD-000716,DE,social
DE-ORD-000717,DE,email
DE-ORD-000718,DE,organic
DE-ORD-000719,DE,social
DE-ORD-000720,DE,organic
DE-ORD-000721,DE,paid_search
DE-ORD-000722,DE,organic
DE-ORD-000723,DE,social
DE-ORD-000724,DE,referral
DE-ORD-000725,DE,paid_search
DE-ORD-000726,DE,organic
DE-ORD-000727,DE,organic
DE-ORD-000728,DE,organic
DE-ORD-000729,DE,paid_search
DE-ORD-000730,DE,organic
DE-ORD-000731,DE,email
DE-ORD-000732,DE,social
DE-ORD-000733,DE,organic
DE-ORD-000734,DE,organic
DE-ORD-000735,DE,organic
DE-ORD-000736,DE,organic
DE-ORD-000737,DE,email
DE-ORD-000738,DE,referral
DE-ORD-000739,DE,organic
DE-ORD-000740,DE,organic
DE-ORD-000741,DE,email
DE-ORD-000742,DE,organic
DE-ORD-000743,DE,social
DE-ORD-000744,DE,paid_search
DE-ORD-000745,DE,social
DE-ORD-000746,DE,organic
DE-ORD-000747,DE,email
DE-ORD-000748,DE,email
DE-ORD-000749,DE,paid_search
DE-ORD-000750,DE,social
DE-ORD-000751,DE,email
DE-ORD-000752,DE,organic
DE-ORD-000753,DE,paid_search
DE-ORD-000754,DE,paid_search
DE-ORD-000755,DE,organic
DE-ORD-000756,DE,organic
DE-ORD-000757,DE,social
DE-ORD-000758,DE,paid_search
DE-ORD-000759,DE,email
DE-ORD-000760,DE,organic
DE-ORD-000761,DE,paid_search
DE-ORD-000762,DE,organic
DE-ORD-000763,DE,organic
DE-ORD-000764,DE,paid_search
DE-ORD-000765,DE,organic
DE-ORD-000766,DE,paid_search
DE-ORD-000767,DE,social
DE-ORD-000768,DE,email
DE-ORD-000769,DE,organic
DE-ORD-000770,DE,social
DE-ORD-000771,DE,social
DE-ORD-000772,DE,paid_search
DE-ORD-000773,DE,referral
DE-ORD-000774,DE,email
DE-ORD-000775,DE,paid_search
DE-ORD-000776,DE,paid_search
DE-ORD-000777,DE,paid_search
DE-ORD-000778,DE,paid_search
DE-ORD-000779,DE,social
DE-ORD-000780,DE,organic
DE-ORD-000781,DE,email
DE-ORD-000782,DE,social
DE-ORD-000783,DE,social
DE-ORD-000784,DE,social
DE-ORD-000785,DE,paid_search
DE-ORD-000786,DE,organic
DE-ORD-000787,DE,social
DE-ORD-000788,DE,paid_search
DE-ORD-000789,DE,paid_search
DE-ORD-000790,DE,email
DE-ORD-000791,DE,social
DE-ORD-000792,DE,organic
DE-ORD-000793,DE,social
DE-ORD-000794,DE,email
DE-ORD-000795,DE,organic
DE-ORD-000796,DE,paid_search
DE-ORD-000797,DE,referral
DE-ORD-000798,DE,organic
DE-ORD-000799,DE,paid_search
DE-ORD-000800,DE,organic
DE-ORD-000801,DE,email
DE-ORD-000802,DE,paid_search
DE-ORD-000803,DE,organic
DE-ORD-000804,DE,paid_search
DE-ORD-000805,DE,referral
DE-ORD-000806,DE,paid_search
DE-ORD-000807,DE,social
DE-ORD-000808,DE,referral
DE-ORD-000809,DE,paid_search
DE-ORD-000810,DE,referral
DE-ORD-000811,DE,referral
DE-ORD-000812,DE,email
DE-ORD-000813,DE,paid_search
DE-ORD-000814,DE,social
DE-ORD-000815,DE,email
DE-ORD-000816,DE,referral
DE-ORD-000817,DE,paid_search
DE-ORD-000818,DE,email
DE-ORD-000819,DE,organic
DE-ORD-000820,DE,paid_search
