customer_id,region,recency_days,frequency,monetary,R_score,F_score,M_score,segment
9160831db912b9fb5f89d075588d68a7,BR,105,1,134.6358478896317,4,3,5,Needs Attention
916264d8ad4f14f096a33c663343178c,BR,224,1,4.659021153000398,3,3,1,Needs Attention
9163021adfb215c73c552b42533bd9ae,BR,40,1,12.894019936510443,5,3,2,Needs Attention
91649e225c832551bd36ef7f13c46f3e,BR,518,1,18.817881203276826,1,3,3,At Risk
9164b5831ec83a075958adb2ae475c8a,BR,78,1,68.76939566558248,5,3,5,Needs Attention
9164cd45afebaec2d61200f8f51fee45,BR,298,1,39.73609323766965,2,3,4,At Risk
9164e11cf0adf65752555b50e8542f88,BR,452,1,11.94248884175071,1,3,2,At Risk
91656b358874f3da53ecbdb7ea73b9c9,BR,282,1,22.504097192325712,2,3,3,At Risk
9165b4c1c7a7a292574a47e4e1852933,BR,348,1,42.298651572134375,2,3,5,At Risk
9166bc1aa34c5995054229189ec9a67e,BR,86,1,53.629994426193875,5,3,5,Needs Attention
916792a184efb5fb9fb04406a4e174b3,BR,196,1,25.62171533206695,3,3,3,Needs Attention
91687e2315fd578c976f37533a7d597a,BR,282,1,15.851115554168231,2,3,2,At Risk
916a886f8eb3029df4a9dc82324b0301,BR,187,1,34.49687019762064,3,3,4,Needs Attention
916ae0365354c4b2f98e32c0eaca4b20,BR,490,1,71.69748118888783,1,3,5,At Risk
916b0b2768870330c6cf3d9128b25180,BR,351,1,29.153210817902867,2,3,4,At Risk
916b9317cbc6201643d98318bc65cf16,BR,265,1,51.376877098155084,3,3,5,Needs Attention
916bf8f66c0626d5a56bb24a048aa279,BR,11,1,16.33074911412842,5,3,2,Needs Attention
916c2995a3a046b1f11d4f9f0a9fd5aa,BR,230,1,13.760454754503046,3,3,2,Needs Attention
916eab4910e6e69446d9338f4dcc9148,BR,243,1,48.90715106561813,3,3,5,Needs Attention
916f95879931fc53d44aeed060017548,BR,296,1,60.63109719658053,2,3,5,At Risk
9170e53194feeed9f24bacb5a06ee4aa,BR,155,1,102.15808025894025,4,3,5,Needs Attention
9171ae6db03a687951df506cf9fb72fa,BR,235,1,16.636322107974028,3,3,2,Needs Attention
9171cdcf586ee145e777ac5e1ffcd992,BR,501,1,7.708949072585964,1,3,1,At Risk
917293e363eb91154646336ff3ee020a,BR,244,1,27.913512785908985,3,3,4,Needs Attention
9172abd6dfa9d554c9ec96048c040301,BR,297,1,75.43784935406124,2,3,5,At Risk
9172c2f5a1fcb0fb7c3430ac64351504,BR,91,1,12.155229533668537,5,3,2,Needs Attention
91730c99951735fb4b54c4a85eee0dbe,BR,138,1,25.430248709340905,4,3,3,Needs Attention
9173f8394714a803f3d46db497a68a19,BR,96,1,22.48475712942409,5,3,3,Needs Attention
9173fcef0550bc27e0d9b9dc99f5b2e5,BR,230,1,46.57667348597285,3,3,5,Needs Attention
91741d9c6d53e9af29dc7f13f017d5ea,BR,316,1,20.864059858268284,2,3,3,At Risk
917449084a17a1c5497d6eaa812e0162,BR,159,1,20.616507053127542,4,3,3,Needs Attention
9176a9ea5acac529c987e679e80a953c,BR,480,1,14.441224968640089,1,3,2,At Risk
9177736727dc747f69fceccc193c125a,BR,96,2,46.81455625966278,5,5,5,Champions
917973917330d733f54ebca92bb47001,BR,378,1,20.688065285863537,2,3,3,At Risk
9179832aca79ed90c8cf9bcca3e6a219,BR,183,1,10.65444065250278,3,3,1,Needs Attention
91798cca876208ae649532488494682b,BR,26,1,47.49919448638015,5,3,5,Needs Attention
917aaf420bc9836da7af3ea67743c3b2,BR,276,1,23.749597243190077,2,3,3,At Risk
917b380ce5d462b47faacf6f323267b1,BR,322,1,51.829434570053,2,3,5,At Risk
917b87db8d919a371b8bc30c6ba49cfc,BR,414,1,39.22551557706687,1,3,4,At Risk
917b9b2186fb1b16937a8d1822618b13,BR,191,1,13.95192137722909,3,3,2,Needs Attention
917d32872d3c7bbe96ed074c67c30f28,BR,162,1,25.977572489456765,4,3,4,Needs Attention
917d539e4819abbe6b62ae362facffe3,BR,141,1,39.39764213689129,4,3,4,Needs Attention
917de9fb824d070a7f1f4db097cbea8d,BR,472,2,27.02386989243444,1,5,4,Loyal Customers
917ea6ff2f71da154c6fb2ac2528af99,BR,404,1,58.089812931307584,1,3,5,At Risk
917ecc45f6867afc87a8351389bd75f5,BR,436,1,13.739180685311261,1,3,2,At Risk
917f3a762ff75778673fff6067000042,BR,224,1,9.28323019277788,3,3,1,Needs Attention
917f89acc35bd14a9431b158236799a8,BR,17,1,76.59825312815848,5,3,5,Needs Attention
91802398bf6fcefbd543b8e1ae742642,BR,447,1,24.565747897638463,1,3,3,At Risk
91802c6ba3172df9371817c1387ec0c5,BR,196,1,31.0427349633912,3,3,4,Needs Attention
9180ab6602129588a3561486f7347443,BR,490,1,6.134667952394048,1,3,1,At Risk
9181f2d98576cd50d07143f36fbf3845,BR,70,1,112.15882678536823,5,3,5,Needs Attention
91845868e9046bb6cea74c6120dbf246,BR,267,1,15.197421428093454,3,3,2,Needs Attention
91853d29543fb08fe5cc62df8a1bf5d7,BR,461,1,21.869743129152553,1,3,3,At Risk
9186963d441c85d9a781413da96a7fb8,BR,359,1,129.63644162956277,2,3,5,At Risk
9187018c5b351a6debc702dc7a0c0763,BR,214,1,23.107507154856272,3,3,3,Needs Attention
91877c47c40137d5c7226bdae4e47ba2,BR,276,1,18.073288781564436,2,3,3,At Risk
9188d7d7c2489659514a96300f4b50ee,BR,124,1,8.198252663996966,4,3,1,Needs Attention
918bcf2bc10b6743fb04773072c741bc,BR,30,1,38.283654513757945,5,3,4,Needs Attention
918c2334c6537fd745c6aea1e3fe54f8,BR,383,1,399.43998913862066,2,3,5,At Risk
918c23fd6877b15e6a327ec6db648c53,BR,371,1,14.342590647841824,2,3,2,At Risk
918c948e993a24f0603a3c2488201931,BR,385,1,30.118279956693737,2,3,4,At Risk
918d4b7f27fa3b36b2eb95e7faafa737,BR,281,1,24.958351174541363,2,3,3,At Risk
918d5b9108287c548ab267ab40d66d13,BR,151,1,19.74040220368413,4,3,3,Needs Attention
918dc87cd72cd9f6ed4bd442ed785235,BR,359,1,22.687827789891106,2,3,3,At Risk
918defbde32da786dc3e8a2fc90d6a2f,BR,189,1,73.85583220870868,3,3,5,Needs Attention
918e31f72426c3202b507286882b7e6a,BR,171,1,13.19379091148556,4,3,2,Needs Attention
918e9c95f08a0e9985ad288f5f361165,BR,236,1,35.29948280803789,3,3,4,Needs Attention
918f9ad13478648462ced261aa0b5064,BR,389,1,24.256306891212535,1,3,3,At Risk
918fc1e0f62d6a9c6329dfd85e965e2a,BR,21,1,138.34333794787233,5,3,5,Needs Attention
918fcec0cbd3b82c43d3bc58ae942277,BR,211,1,19.707524096751374,3,3,3,Needs Attention
91907ed201693e770b64ba1278e84c98,BR,14,1,11.194028407457994,5,3,2,Needs Attention
9190d6ac7534e99da5edfd3aa43b29a6,BR,403,1,6.107591864331781,1,3,1,At Risk
91916c27ce40a9e6a60e4e0d1a20c911,BR,213,1,35.48901542447377,3,3,4,Needs Attention
919290ec46d008d45da1a77939c88cb3,BR,428,1,10.25216734414907,1,3,1,At Risk
9192d519891ca4dbbff8992ff941438f,BR,258,1,43.65245597524782,3,3,5,Needs Attention
9192e3c1a19dff9d0fd083d2d1a08398,BR,335,1,229.2919177490333,2,3,5,At Risk
9192e9abd35fd0d8d7a4c2e12464c277,BR,335,1,11.19983042632848,2,3,2,At Risk
9192ec42ba50dfc66c66a222de052d6a,BR,203,1,21.626058336592134,3,3,3,Needs Attention
9193694c62bc1e1927030603e0ddc905,BR,586,1,13.431673685175495,1,3,2,At Risk
9193fd1eb014ef2dd136dc434f1850a4,BR,545,1,16.468063560729927,1,3,2,At Risk
91941baa83ca10be2c0b9d1481329af4,BR,322,1,88.132666642685,2,3,5,At Risk
9194f9aedc33b4f984bcdcc7da7461f4,BR,108,2,38.68979583469198,4,5,4,Champions
9195414c5cc7985ec9a2c2cabadc666c,BR,108,1,12.137823477057077,4,3,2,Needs Attention
91973c5e56c26e0b178e21fd6b169bac,BR,500,1,8.221460739478909,1,3,1,At Risk
9197958ddf1ab954bff3ab12647d7e16,BR,113,1,50.77346713562451,4,3,5,Needs Attention
9197e6b3e505cbb066f5bf87ee49df7d,BR,229,1,40.913903068378346,3,3,5,Needs Attention
919923f6205663e32da6f606fdadd369,BR,219,1,29.375621541271506,3,3,4,Needs Attention
9199cbeb3d0dcd3395aaa8344bd2c65c,BR,469,1,52.22203784695589,1,3,5,At Risk
9199d4b03f114560011e2e878eb9d9fd,BR,302,1,18.222207265906913,2,3,3,At Risk
919a5735843c4d0d333eb42c5339f55b,BR,66,1,6.273916405285717,5,3,1,Needs Attention
919a862b7515e8ad7dc8bfe5f9b327fa,BR,191,1,36.479226645036746,3,3,4,Needs Attention
919b613e7aa171cb4ca017c049fbc5da,BR,330,1,54.18312022518022,2,3,5,At Risk
919bf2617845a0f73acc0361cba58267,BR,222,2,41.658495490090736,3,5,5,Loyal Customers
919decef1f13a9b93ed6cca4af6a8c2f,BR,539,1,28.83409978002613,1,3,4,At Risk
919ea99f96e6aeab15e0cd635da849e0,BR,413,1,242.49731269825983,1,3,5,At Risk
91a038c552975d091cf6dd2ee43e2501,BR,284,1,17.228128032763614,2,3,3,At Risk
91a06d0c26977d0842461ffc50e45791,BR,120,1,7.405310085030521,4,3,1,Needs Attention
91a0ec9e7df24b8cc41140debdcbbf1a,BR,198,1,8.144100487872427,3,3,1,Needs Attention
91a116717ec31215ffc38c8cab031a6e,BR,116,1,30.22851831523297,4,3,4,Needs Attention
91a118239ebf65d409d77e48041e1192,BR,134,1,47.86278766893062,4,3,5,Needs Attention
91a135708ad7c21c2675069c33a98670,BR,29,1,30.027381661056115,5,3,4,Needs Attention
91a2d741f9510c7afbdcaa8b10c0050f,BR,341,1,12.203579690922588,2,3,2,At Risk
91a30f7e47d6cea51afe0b1724b87119,BR,49,1,10.611892514119214,5,3,1,Needs Attention
91a32422b9ef924c785b9e7c6ed13116,BR,271,1,42.476580150829285,3,3,5,Needs Attention
91a343cf224256aa312de59b6c059895,BR,193,1,24.58121994795976,3,3,3,Needs Attention
91a3e33161ed95452fcd6fbd08472c69,BR,245,1,8.72043436234072,3,3,1,Needs Attention
91a5df664a9bc6c533dfd0cccda1a5e2,BR,180,1,40.266010961174054,4,3,4,Needs Attention
91a7366b39d3620ce44f85fa5d116896,BR,223,1,11.217236482939938,3,3,2,Needs Attention
91a74261e8ac51fc4fe3c1614a02e998,BR,240,1,16.04838419576476,3,3,2,Needs Attention
91a7b48057f6fbf9a4902ee9f3bcbb02,BR,525,1,53.47914193556123,1,3,5,At Risk
91a7d936d79504638afeba42ccfb4449,BR,427,1,15.402426094850632,1,3,2,At Risk
91a810c7db330d83c65f85b6851c0ecd,BR,423,1,28.45890255973469,1,3,4,At Risk
91a8b965bb2d34b3e586844dc4a40d1b,BR,144,1,9.681635488551263,4,3,1,Needs Attention
91a8e898b4d523890123febf84dfbef4,BR,81,1,47.86665568151094,5,3,5,Needs Attention
91a91a4cb75a949869da376eb23c8b8b,BR,167,1,16.344287158159556,4,3,2,Needs Attention
91a94e14af94f4ec7c8a29fba54d8243,BR,71,1,7.006904789257138,5,3,1,Needs Attention
91a9ea8955c590c56a2bc6e526333a3b,BR,28,1,13.650216395963806,5,3,2,Needs Attention
91abc55666d21b694f943f540b4a0fd8,BR,208,1,26.203851225405728,3,3,4,Needs Attention
91abcfdbb59010e2836be302cea49bb9,BR,138,1,12.054661206580109,4,3,2,Needs Attention
91ac1dcab11b1cb5a1b689ab2b7005cb,BR,111,1,24.293053010725618,4,3,3,Needs Attention
91ac74239a32254fc4a9779cf38b2226,BR,539,1,90.97952390180355,1,3,5,At Risk
91ad1af55cedd0a91681650a7eb30837,BR,314,1,11.950224866911357,2,3,2,At Risk
91ae31a48a197417fe33ba44ad1b2ad3,BR,503,1,21.049724462123844,1,3,3,At Risk
91aeaba4071268c3476f13c2d6465eba,BR,49,1,10.901993457643524,5,3,2,Needs Attention
91b00d0fcab369c185e18897222a22bb,BR,161,1,5.875511109512333,4,3,1,Needs Attention
91b06e7f118797fea3e4fdf5b9432d7d,BR,93,1,31.458546315776044,5,3,4,Needs Attention
91b08e39e807a02d9293112c66d75df9,BR,208,1,12.57297489234354,3,3,2,Needs Attention
91b1854660f83e945e54cee3603e8cb4,BR,108,1,11.010297809892597,4,3,2,Needs Attention
91b19a866437a260f35bec9347812188,BR,415,1,16.94963112698028,1,3,3,At Risk
91b2ce089a08af9a81f99d087f1786f9,BR,221,1,77.09529274473013,3,3,5,Needs Attention
91b489c3aa6a391c1ac48a4fe3a131e4,BR,417,1,113.92844254086654,1,3,5,At Risk
91b4967f242b083dd37c8e21469898ed,BR,278,1,17.9069642406105,2,3,3,At Risk
91b4cc37bd28118ddabe8e7692c78f2e,BR,550,2,28.924998075663744,1,5,4,Loyal Customers
91b5b122bd771ff14d51f20b26a1241b,BR,16,1,12.166833571409509,5,3,2,Needs Attention
91b628eaecfe807870ce9adba442b53a,BR,127,1,33.02702541709747,4,3,4,Needs Attention
91b721d32e8d30023ad17bddb6f6eee7,BR,194,1,15.085249063264055,3,3,2,Needs Attention
91b74ebd8b2ced8ba380096468c2d1c8,BR,155,1,36.4154044374614,4,3,4,Needs Attention
91b76ac6acd21fa56057dd0ca21caf31,BR,165,1,20.386360304598256,4,3,3,Needs Attention
91b79823141cfe7ee5c66acb0b48aff0,BR,30,1,38.47898914906431,5,3,4,Needs Attention
91b7d0e2943bc6efa6b728d27dea86c5,BR,23,1,20.773161562630666,5,3,3,Needs Attention
91b84cfa375abace0f176e51d9ae8d40,BR,200,1,10.770481029912503,3,3,2,Needs Attention
91b86366ed203a41fe684e7d245cda10,BR,409,1,9.495970884695707,1,3,1,At Risk
91b8e44f51338493ba6f0d70a0f8fd8d,BR,224,1,40.70503038904084,3,3,5,Needs Attention
91bb6c8377b8e6b761c2183cd9058189,BR,33,1,15.19161940922297,5,3,2,Needs Attention
91bb70a0ece56f51d7df614b042c6dba,BR,334,1,18.239613322518373,2,3,3,At Risk
91bc9f7f35b7cd7f330c13070836aea0,BR,121,1,19.388413058874633,4,3,3,Needs Attention
91bcb2473a81ed49d4d9ca5b887c6b09,BR,577,1,37.60868631849139,1,3,4,At Risk
91bd1731b3e980852cf59e0309295129,BR,41,1,19.605021763372786,5,3,3,Needs Attention
91bf129a333cd817f94a13666286d1c6,BR,480,1,20.985902254548492,1,3,3,At Risk
91bf75e59fcf67ee0dcf6c76f80948fa,BR,281,1,141.70077286759368,2,3,5,At Risk
91bfa4d9b218b0ba5f4bca20ab8eb63b,BR,117,1,42.04529674812315,4,3,5,Needs Attention
91bfbff94623bda13fddde0d65acf76a,BR,250,1,8.333633104308309,3,3,1,Needs Attention
91c07dc37131bc40becfbbfab632412d,BR,474,1,4.394062291248196,1,3,1,At Risk
91c0e2a02bebf65a2275b2e1bd91b408,BR,182,1,15.590024704996353,4,3,2,Needs Attention
91c0ed5fde94a56b99e4ce6d43d0d6be,BR,188,2,38.509933249706904,3,5,4,Loyal Customers
91c0f63f667f47079b5db33f7e7e6900,BR,255,1,17.903096228030172,3,3,3,Needs Attention
91c19131147d0c5c1ef78e1a9b26cf19,BR,231,1,17.60912727192554,3,3,3,Needs Attention
91c1b81fabfca29e69c9e7d5a3805efc,BR,242,1,9.671965457100454,3,3,1,Needs Attention
91c2dc5bcfe39cc349dc8bc888352b88,BR,448,1,17.44086872468144,1,3,3,At Risk
91c2fa1b2d3b2e412eb8815559b2f36f,BR,16,1,53.14842685994353,5,3,5,Needs Attention
91c3c2b10f62dc342c721e0b7f73cc58,BR,136,1,64.37533337433428,4,3,5,Needs Attention
91c4ddd0b79ef6d0d6f1f25c2a85a73c,BR,475,1,18.220273259616754,1,3,3,At Risk
91c52f2a0dc4b8665cdf1a5a7cc3570f,BR,143,1,13.027466370531624,4,3,2,Needs Attention
91c54819f9e5ef20191322ccff6ee282,BR,193,1,252.0977199226243,3,3,5,Needs Attention
91c5b9cad082f2776f16086863a762ce,BR,397,1,10.172873086252427,1,3,1,At Risk
91c67a811772d808280aef6376d4062b,BR,111,1,32.65182819680603,4,3,4,Needs Attention
91c722c6637fda72368194f19b8c9822,BR,572,1,26.111018923477946,1,3,4,At Risk
91c85345f4a64761cab837e0157488d4,BR,530,1,42.107184949408335,1,3,5,At Risk
91c8aa24bb4b5629d27b66a2dff9ff10,BR,42,1,7.971973928048004,5,3,1,Needs Attention
91ca441504e7018dc0b4091e133e126d,BR,139,1,12.226787766404533,4,3,2,Needs Attention
91cbd2b13c2b75ed289ccff8ada039f5,BR,140,1,11.977300954973627,4,3,2,Needs Attention
91cc64efdc8300db4eae42e836e9e148,BR,186,1,6.262312367544744,3,3,1,Needs Attention
91cc95935f06257a0d7a0e363be6f12a,BR,199,1,24.76688455181532,3,3,3,Needs Attention
91cd9a69d709b23d9682fe8d4baa458c,BR,421,1,18.804343159245693,1,3,3,At Risk
91cf1d46a75f42788fedaa026a62de7a,BR,19,1,92.89612413535416,5,3,5,Needs Attention
91d0082597ab40432442cc03ad3f2293,BR,429,1,31.535906567382522,1,3,4,At Risk
91d0504cf52d3f76b154c42d78979f39,BR,83,3,47.9401479205371,5,5,5,Champions
91d1f07e8f445d5c017f90a0047b07c5,BR,28,1,18.9822717379406,5,3,3,Needs Attention
91d1f79f98b7fe73a0cc8a3732e1b5ec,BR,271,1,60.886386026881915,3,3,5,Needs Attention
91d2d5377798c51693f0ff9e3fabc3fa,BR,217,1,70.91034062879186,3,3,5,Needs Attention
91d3cfb7bf03075295fe5debb6f6dc3a,BR,469,1,26.687352797946243,1,3,4,At Risk
91d4dd867564987abda83ceaa6259378,BR,125,1,61.089456687348935,4,3,5,Needs Attention
91d4f8b0aec5e3c3fb6e9cb4be401617,BR,557,1,22.730375928274672,1,3,3,At Risk
91d566fccdd231e7906ae7f87b823f6b,BR,420,1,12.050793193999786,1,3,2,At Risk
91d5da8c24686b483a7b08bfddf5c344,BR,184,1,42.180677188434494,3,3,5,Needs Attention
91d7fb2115b0e04c26e1c8fdac177538,BR,74,1,9.758995740157745,5,3,1,Needs Attention
91d7fe4f2e407bee69ad391caaced497,BR,214,1,15.39082205710966,3,3,2,Needs Attention
91da289fa4deba62c108246d150a8f4e,BR,237,1,46.4412930456615,3,3,5,Needs Attention
91db2e9633e507c47274a5767ef6fb2f,BR,189,1,14.218814245271451,3,3,2,Needs Attention
91db3ef8bc640ebbab0b287d9bfea72a,BR,267,1,32.52998580052582,3,3,4,Needs Attention
91db518c6fa26d5e1a2d93424ea1b173,BR,199,1,27.482229383202846,3,3,4,Needs Attention
91dc8b49c822679287e3c9ff321064a1,BR,189,1,9.244550066974638,3,3,1,Needs Attention
91dc92aa21acc446f71c96dbfc7f0bdc,BR,273,1,19.405819115486093,3,3,3,Needs Attention
91dd15353c07761e2ec7dd94da94c195,BR,156,1,191.07595345543103,4,3,5,Needs Attention
91dd3e913cf5d632ce605a3689a5126a,BR,32,1,219.40140958114455,5,3,5,Needs Attention
91dd7f1643bbaf4593c7fa25c29b9ac4,BR,400,1,51.73466826183506,1,3,5,At Risk
91dda3852e8a4757ed73fc91360cfa5f,BR,302,1,40.188650709567575,2,3,4,At Risk
91de4469fbb92fe5ae4a3aace917a864,BR,315,1,7.0881330534439435,2,3,1,At Risk
91def939002d33dcbf6a038b5c879f7b,BR,271,2,41.90798230152164,3,5,5,Loyal Customers
91df1bbce77c415000927ec0662d3bcc,BR,137,1,54.98960084817781,4,3,5,Needs Attention
91e2a2cab493008ec6525c5b50e085e8,BR,13,1,77.6774286380689,5,3,5,Needs Attention
91e59b92e87f627abdab279ea3ab0c87,BR,156,2,7.500076393248462,4,5,1,Loyal Customers
91e659a7a68e60e21ecd112af276e2fc,BR,48,1,19.533463530636787,5,3,3,Needs Attention
91e6fd64694fa9a828270d442ba88e03,BR,398,1,11.155348281654753,1,3,2,At Risk
91e71027ae8624a08ddfc1b5be4f667e,BR,287,1,92.72979959440022,2,3,5,At Risk
91e77e0e16e7a7e4f9c077a3eb969140,BR,152,1,10.294715482532636,4,3,1,Needs Attention
91e8001438bdd0bf8d004ed20d469f4a,BR,208,1,16.932225070368823,3,3,3,Needs Attention
91e824aa4dddbc9b26a1d3a01379fa58,BR,316,1,28.634897132139436,2,3,4,At Risk
91e82cdac418e8b9775db511aa9d6129,BR,214,1,46.25756244809611,3,3,5,Needs Attention
91e896ede1ad968d626db06bf3363652,BR,223,1,18.858495335370232,3,3,3,Needs Attention
91eaacadda50718aa3550d0df29deba3,BR,151,1,49.99599660697937,4,3,5,Needs Attention
91eaec27828d36f92efbcdfe51916b35,BR,172,1,19.869980625124985,4,3,3,Needs Attention
91ec50a00ae74d0a229d2efdf4344e1e,BR,112,1,42.256103433750816,4,3,5,Needs Attention
91ed74cc8fc470081c5b71fe5016c89f,BR,155,1,151.4868446958137,4,3,5,Needs Attention
91edbad4917604a9a24f004c02d788e7,BR,457,1,16.272728925423557,1,3,2,At Risk
91efb7fcabc17925099dced52435837f,BR,562,1,76.75297363137145,1,3,5,At Risk
91efc249c62720440837bcc4954de645,BR,123,1,9.325778331161445,4,3,1,Needs Attention
91f0db1a51449898b8f41e565fcffaca,BR,336,1,20.670659229252077,2,3,3,At Risk
91f10558da786019ebe471d3ab0dab5e,BR,244,1,53.81179101746911,3,3,5,Needs Attention
91f15ef4db3006a762bc7e46aa544393,BR,118,1,92.76654571391327,4,3,5,Needs Attention
91f25947ab5a08aed3536392971bb7bb,BR,282,1,23.140385261789028,2,3,3,At Risk
91f2597fd925c505ad569961a08eed8e,BR,160,1,17.758045756268018,4,3,3,Needs Attention
91f2905ffeaa3f3c3adfd1de363b27ab,BR,156,1,18.655424674903216,4,3,3,Needs Attention
91f2f9c97d6c7f8fcc24dde97291587a,BR,176,1,10.275375419631015,4,3,1,Needs Attention
91f3a63e7a6e55e11f8a41dea6bb0505,BR,482,1,38.56408542583144,1,3,4,At Risk
91f424e47d18ed963aeaae56d317b320,BR,283,1,105.00300351176863,2,3,5,At Risk
91f46965c6d0d290607f08caea49a09f,BR,83,1,83.26477281034708,5,3,5,Needs Attention
91f75e89e981ef7304d0c1fb35e503b6,BR,28,1,11.990838999004762,5,3,2,Needs Attention
91f86c95539c9451af672c1db782fd0e,BR,73,1,8.565713859127756,5,3,1,Needs Attention
91f8c99195351610a6edd274abeb91c2,BR,75,1,33.59949127898544,5,3,4,Needs Attention
91f9093d6cb2a6156a26d847b5c8c8c7,BR,313,1,10.787887086523961,2,3,2,At Risk
91f9a9a13a5c222bb480e5acf8c5d04a,BR,75,1,60.118585529687586,5,3,5,Needs Attention
91fab8a424b89d4456bee1ed63d8109c,BR,270,1,32.353991228121075,3,3,4,Needs Attention
91fae9c4bcb80d27cd7d91cf0309524a,BR,316,1,18.628348586840943,2,3,3,At Risk
91fb82fe3e8b269f82616f53f2a4a690,BR,16,2,30.692679824871863,5,5,4,Champions
91fbb29c540749436bdc5c8e812ed341,BR,266,1,19.850640562223365,3,3,3,Needs Attention
91fc3f0cd040b13a738de0f4121f2831,BR,210,1,32.31144308973751,3,3,4,Needs Attention
91fcf0b76faf0a675625fd6fd6f72361,BR,551,1,19.560539618699057,1,3,3,At Risk
91fd077ab76d369abd7e719062beb113,BR,133,1,38.159878111187574,4,3,4,Needs Attention
91fd427204396810b913b1faee9baa89,BR,411,1,24.15573856412411,1,3,3,At Risk
91fd427ee713f3b06b0dc7472ed8ff28,BR,201,1,41.745525773148024,3,3,5,Needs Attention
91fd864bbfadfa78a284620fa33c7826,BR,510,1,14.858970327315093,1,3,2,At Risk
91fd93ada8ac3dabcc95769d269a5900,BR,458,1,21.927763317857416,1,3,3,At Risk
91fed84096e0b789cfac3b8302470728,BR,127,1,124.6544414261053,4,3,5,Needs Attention
91ff7bf70d4312b374f81a7aa900abb3,BR,193,1,7.736025160648233,3,3,1,Needs Attention
91ffaf5eb7f4bd6a48b07f3546fb7a99,BR,364,2,91.58486787062427,2,5,5,Loyal Customers
92008831e042eac287a844fb6c4ec267,BR,185,1,10.26957340076053,3,3,1,Needs Attention
9201198e742ffa696058b83023e0ecb0,BR,87,1,36.37092229278767,5,3,4,Needs Attention
92017825e4d41c89b8c7aeb529f5d0d1,BR,133,1,27.73751821350424,4,3,4,Needs Attention
9202421110f6a19ddcf0b9b93602a0a1,BR,95,2,53.659004520546304,5,5,5,Champions
92046e40af14f7f88398c748bb559cfe,BR,120,2,30.84740032808483,4,5,4,Champions
920585274b879e26d25b31a2bd8dab76,BR,363,1,44.843803849987644,2,3,5,At Risk
920743c929ee0fc2856d4c97be8f6152,BR,510,1,36.25874992795826,1,3,4,At Risk
9208ce69207484b05fdf552ee6c7d297,BR,19,1,21.834931015929637,5,3,3,Needs Attention
9208f837dd343d6f6d838998110cce34,BR,273,1,38.80390220581154,3,3,4,Needs Attention
920a2c3a734b7db667bfa6eca770ea65,BR,139,1,28.98688627694893,4,3,4,Needs Attention
920ad49c4269296bc149e5baaccdea37,BR,83,1,38.185020192959676,5,3,4,Needs Attention
920b96ee1fec5170340bb31c380568f1,BR,374,1,8.556043827676945,2,3,1,At Risk
920ba00727d0508bdefd4168b3a81cf8,BR,236,1,14.325184591230364,3,3,2,Needs Attention
920bd0e1c74c42bec2303941fc03374c,BR,310,1,265.699586161334,2,3,5,At Risk
920cafb7777cd2b90ecaa970d075fdca,BR,280,1,28.634897132139436,2,3,4,At Risk
920cf049168791635d1ed510b5844712,BR,180,1,18.25508537283967,4,3,3,Needs Attention
920d4709f3c3c298bdf5f08777193805,BR,62,1,7.92168976450379,5,3,1,Needs Attention
920d5c417ac2c46e933d1d5d2d71f7ec,BR,392,1,10.112918891257403,1,3,1,At Risk
920dc471f9e6bb870b2aeb5135ad1690,BR,219,1,28.325456125713508,3,3,4,Needs Attention
920dd9ff1113894393b3d0ce1fc4c89c,BR,139,1,14.09503784270108,4,3,2,Needs Attention
920df3435f8c6487bd257a04369c09be,BR,436,1,30.597913516653925,1,3,4,At Risk
920f14a55fc779ef0b5c35a311bd593f,BR,336,1,23.22548153855616,2,3,3,At Risk
9210007accfb0fd8bd83b48a1e603f3a,BR,235,1,31.67708902656435,3,3,4,Needs Attention
9211811051790ac1fb9ece493f4deb3b,BR,238,1,19.850640562223365,3,3,3,Needs Attention
9212149adf93277e5c503a064e9f62c4,BR,315,1,74.56948052977847,2,3,5,At Risk
9212ea5fc07cf5b8455722caa5d9f2ce,BR,169,1,30.922826573401146,4,3,4,Needs Attention
9212f4ece8a51010979efe6751d3d811,BR,229,1,7.660598915331913,3,3,1,Needs Attention
921304187180808f410aba8fe524f13e,BR,155,1,24.9003309858365,4,3,3,Needs Attention
92145f3d405e6497d83832c99190be5e,BR,125,1,19.320722838718964,4,3,3,Needs Attention
9214e96f2105b508095ca10a1cc7fc48,BR,282,1,19.19501242985843,2,3,3,At Risk
9216c2ab42dcc1c7ed0c1a7df3eff98f,BR,275,1,57.67206757263258,2,3,5,At Risk
9216cf327ac5ec58e8248d7f6986b413,BR,69,1,19.943472864151147,5,3,3,Needs Attention
92181c7ab9eae9f4879cb1f6a1bcfcba,BR,104,1,12.524624735089487,4,3,2,Needs Attention
92192378ac0be15fe85e3ac5e188df1b,BR,57,1,11.031571879084378,5,3,2,Needs Attention
92194b068ea27de300852fd169d8bf69,BR,389,1,55.736127276180355,1,3,5,At Risk
921972f1568c1c75a26b18b4cb4ed5a7,BR,18,1,391.1198940783435,5,3,5,Needs Attention
9219f82efa5fff7ab0687b36fd038d3f,BR,81,1,25.9350243510732,5,3,4,Needs Attention
921a745c4d7724ca0fef71f67d9d02e9,BR,118,1,13.352379427278851,4,3,2,Needs Attention
