order_id,region,amount_usd,baseline,z_score
cc852cf36cf64a124456f5f10b2142ae,BR,168.67822660906424,region,3.227672669102913
9bf540995c670b022602a2f2e05249be,BR,166.06345010476514,region,3.1663480444691228
52c61c311129f8dc9cc4f8f1c84b0b2d,BR,216.8872014039339,region,4.358322756563341
f816e2d1a8c3f47837c88fc08ba39dce,BR,258.6133871141803,region,5.336931319044133
9f49bd16053df810384e793386312674,BR,287.89424234723384,region,6.0236582546621715
264a7e199467906c0727394df82d1a6a,BR,268.49809326319854,region,5.568758357877937
aac634f35cf463dc4251abaa15e604e7,BR,13.743048697891586,customer,-4.049668874172194
4ac4a782aaf1ef694ffe108de8c7da1c,BR,212.15662201819748,region,4.247375987440373
67f05f6d7d84bf6e1abf7d7d8e8a41e3,BR,171.9621692897594,region,3.3046913174965344
0d4381c5179436609adcf581b55639e5,BR,163.58018602819703,region,3.1081077944470903
de951feb6c754b2c61f0ed3c66569f4a,BR,416.7435434167007,region,9.045574280532755
5be887c26e086c8cc169b70cbc9afadb,BR,324.08336804874625,region,6.872405574297887
cc5e04828d40b15276efba4b0cd1f566,BR,176.03325253055056,region,3.400170855110536
26d25b216d95d45c3c74ab339d25b534,BR,177.9614568018421,region,3.4453932299329386
062bddc5be851fec2b59598cc33498cd,BR,299.6568686039995,region,6.299528348613883
1b46c5cd349b4c1e7bda383bb8d64731,BR,242.49731269825983,region,4.9589593537531735
641682198a3f69b843b8d88fd145b8de,BR,165.01328468920715,region,3.1417184060252263
92ade7cf39eb31a8f81a75277c14f9d6,BR,162.1316153168657,region,3.074134315267573
859baae7fe80b6ffdc2904cc16e16431,BR,232.79246913422665,region,4.731350650785451
d54005052afdbf06d7a1d39cc9e45f92,BR,318.8480130212776,region,6.749620249679788
ca212ae794bbfd785ba7d86a1b7e9f2c,BR,223.00833131229678,region,4.501882251360638
894f6e0db677f7c543348befc4ecc7da,BR,168.76138887954122,region,3.2296230824603493
ea5b7fbed8f0f55de316e8f9d315e3ca,BR,213.0327268676409,region,4.2679233653687065
77e1d11cc4954b7a395f9ecba7edd397,BR,181.74243909910894,region,3.534069000021001
867ce8a588cb1805fa25762927b0ef96,BR,196.33645056467185,region,3.8763438650258712
7f9cfd88530c3c6d0ce6084b27ef46ff,BR,259.40052767427625,region,5.3553922082645125
9f1dcbf0e12d0df2ee7611bb738a9106,BR,319.2193422289887,region,6.758329072112989
47399920ee7546351440204086acb793,BR,163.7561806006018,region,3.1122354134128267
6b17faa4e2b485586a3bbe992eb96d0a,BR,162.3811021282966,region,3.0799855553398796
0e622d371212819a199d533eafd7e4c3,BR,176.30788142375357,region,3.4066117550350907
911655697632aa4dc54e0cd37cc360a0,BR,172.65841155421776,region,3.321020359558787
a5d11ae16578088b0fcd76de30368bdb,BR,501.02560353567293,region,11.02225018061852
364bfe8be0f9a89a9a817d0e8ecd859c,BR,38.1076599413532,customer,4.91983282455043
da81fbc27b55e0f3d2813cf2078dc780,BR,339.4857941435969,region,7.233640271475038
d077e337c81f9e6f14dd798fe60d90d0,BR,169.3686668546521,region,3.2438656358146467
a863fef6caa86aa29cabfbf7e0b6f911,BR,449.3180113619002,region,9.809546656795279
5f416901ed4850dea2341b0c8cf6fde7,BR,173.7723991773511,region,3.34714682685839
082d9e610509b115a17045c97c207811,BR,183.2896441312386,region,3.570355760159339
a98f79318168a3b20eca9c4530909f49,BR,162.5783707698931,region,3.084612117257517
f0da489592c62097d0034f139386cb32,BR,582.044995043142,region,12.922406375262572
2626e09d49a63af0b7c21ef2635a3e4e,BR,287.25988828406065,region,6.008780683005452
543191db0a8f28cd664d601260fb1dee,BR,331.5292922658702,region,7.047035607463638
37b6a6302848e0ce3dfefef7716a70b7,BR,186.3782521766274,region,3.6427932050854954
437f5369f126238624d421f44b3eb1db,BR,374.95353549887886,region,8.065468889196255
b800afd0307bcea5536222116e3d7a4b,BR,166.73068227487104,region,3.181996709778781
239960d8af96f541e9a7153b57c0f4de,BR,10.80722714942558,customer,-5.9186991869918035
98468461ec50580f3a212ef742cccbb3,BR,194.52428667078996,region,3.8338429972138424
a1df9e94edfa8f6ac4cbd9b377899672,BR,290.0758014425366,region,6.074822586457226
57e7266082ceac10484f5aa2da2dd90e,BR,179.02902827401158,region,3.470431094428392
000576fe39319847cbb9d288c5617fa6,BR,170.33760400602327,region,3.26659021935128
2f09f8c80542f3260ec457517de0a463,BR,279.0461635697424,region,5.816143345121054
b436eb981676e54c0bc9bcade0e079c4,BR,242.33679017617644,region,4.955194602388822
0d91fd5b8475f8f0576a6e8f90c6497d,BR,393.7714167021557,region,8.506806609378787
6ffd704e6933899e26c59d4756c43b7e,BR,168.50223203665948,region,3.223545050137177
bc488184689ceaa10ede9045693eb6bc,BR,334.57922018545577,region,7.118565883386336
abb71d0110c4be1a1a0c52f929cab4a3,BR,548.9135332863757,region,12.145370765350243
4d5bae0860712936c87891ce32cf0d76,BR,158.97144903874087,region,3.0000186076850177
37bfe6c888db02bffd84e1b36447bfcc,BR,199.80605784922255,region,3.9577169246360926
b2ec82a4b2d9bf24fc1f5ba0e4883bdc,BR,223.84382202964682,region,4.521477101835341
d9e3d1b54f7b0b5d95fe2e5fd70b5b42,BR,205.30637173844346,region,4.086716356927883
1a878941e5a0c2afd1b0a14fb61f89b8,BR,327.4872191194315,region,6.95223644660223
7229fca9b269915fc63b44434d20828a,BR,405.83187992760634,region,8.789661904657128
e138f0eeabd6890e100c82b9f2925272,BR,176.71015473210727,region,3.4160463126710585
3c84ef58a24b36acb52aef0fe4200d4f,BR,170.88492778613914,region,3.279426660750217
53cbc02ffe278ca84b6f4920d9d3ecd5,BR,440.1991717037861,region,9.595681564229952
d3293a23682de796b404af990fe62f6c,BR,173.9193836554034,region,3.3505940690715317
d3fc45461660252856d603ed31eb4e77,BR,568.2439261565455,region,12.5987284748286
29fc23bcd9e04ac6a5919350404eb36c,BR,241.15124432030706,region,4.92738987243282
17affe817f6b2a24ec4a9b5bb67a1671,BR,314.8252799377405,region,6.65527467332011
6ab3d725c7575fd524f046d5057a44da,BR,236.49028916101653,region,4.818076007516079
30da20eacd71a5e8cac16c775ef72984,BR,264.887303519466,region,5.484074131405092
b93b56bfb9867dddd26df4ee3efa2eb6,BR,177.5030973110737,region,3.4346432772419564
cc28b66895e0f6bfd7050ab5bc7b39bd,BR,307.4238378652903,region,6.481687884508338
05728fca024954ba1ce915ad5c94991f,BR,198.080924238398,region,3.9172571870818467
3a7763a8b66b496ef5253606f9a09110,BR,269.087965181698,region,5.582592685180678
99bc429ddaa03f67e02a463a20c2379f,BR,236.74170997873753,region,4.823972606038557
7079818788ceda52a3142be6aa82dee2,BR,167.90849210557974,region,3.2096200059340902
45c797b966bf19a7e315f1b7767517e8,BR,392.1487854247098,region,8.468750869683706
50ef70ab0e17f1d235cada82f7189bbb,BR,275.2497092221543,region,5.727104707431608
775eb0ae1891c8dd8f12c2f8c6850006,BR,256.60202057241173,region,5.289758530864294
ed5c9b0b7aad77a4b3c8135892ac52c1,BR,224.6290285834526,region,4.5398926326055475
e43508515d5e7a615643e552dc54a970,BR,179.39842347543254,region,3.47909455841142
338515ff7c1216299678e18a593799a5,BR,286.13816463576666,region,5.982472781905158
446461e627059dcc66c0d83df1d3fadf,BR,215.7287316361268,region,4.33115304490976
55f33d1440ed529bf23f7b92248c149e,BR,187.2234129254282,region,3.662614847811062
e9d40a10468b79b4c35c82f1bf078545,BR,199.17170378604945,region,3.9428393529793753
421bc5d68665463cbb939db50847894d,BR,372.7565043532548,region,8.013941689799816
b534c927d5cb15838b514c99f1c8d94d,BR,314.45781874260973,region,6.6466565677872556
7da4f8ec54a78572fcce6797f62cf1cd,BR,214.71337833379172,region,4.307339858568976
3c4a05391c2fcd152731f52de8fc4347,BR,572.4755319194201,region,12.697972763806954
23b757203bd90a6deafcd069bdcb1fde,BR,201.2372225039425,region,3.9912821777640555
124f1c960dc017afef91dc9c65b771b1,BR,176.69661668807612,region,3.4157288035198476
28509a1c959e460948d32485cac51f9d,BR,159.18225572436853,region,3.0049626787538664
e96945cd2dc4e28e0089daf1c02476db,BR,172.59845735922275,region,3.3196142476034267
c50ed2bf9927ae7e870560f6fb8894ed,BR,163.42546552498408,region,3.104479118433257
461206d002bda8c6925c7b3f27ed29c1,BR,159.7798636680286,region,3.018978439857299
6d1bb6a3257e28040854d87c7984acf9,BR,233.30691480740973,region,4.7434159985314475
58ab53aab8ecabe6b411fa69f97b8be9,BR,201.24302452281296,region,3.9914182531145737
0f32b97a3ceaa816f0ffa6af3ca4e0d6,BR,230.54128581247798,region,4.67855341478417
fdf7396bbd1e126f45ba0fc3896360a7,BR,201.80582035325014,region,4.004617562114895
99258947dd1b1fda580de965e83f657e,BR,207.07018547507127,region,4.128083263485588
63411626466603435cf74a3d51f8fc8a,BR,231.4580047940148,region,4.700053320166135
cb418bb4b6115438d20b0141ed5bc9e0,BR,629.7395241648284,region,14.040991114976999
ba30f1c00f0081224a0f5410ee56f335,BR,294.1062705512344,region,6.1693495966175975
0b6230647ed16f4b3e70282dc4b5b87f,BR,265.3224549347525,region,5.494279782694
1f6ddbae00fc6acbc0457caa5fd89ad1,BR,217.68207798919045,region,4.37696507958441
8c8d824536e2e08f134637875b9154ba,BR,164.87210223002532,region,3.138407239162603
a51878c7b567d6bb29abf33bbbd80c24,BR,179.404225494303,region,3.4792306337619388
3dd5626c63f493f8b8f8788c2be24baa,BR,581.1804942314395,region,12.902131148035275
31e50461be6957a749166e97af082d0a,BR,610.3375730619227,region,13.585955142842248
c49be9a11fd13933307cc6a19b03a895,BR,179.60729615477,region,3.483993271030095
bd3458e3df5a23eb95e6d526dc86bf2c,BR,166.40190120554348,region,3.174285773249384
2cc93fd6f68e6cfcb968814de8a14296,BR,391.36164486461377,region,8.450289980463324
6c1d2589bb92157989da84b6f7ac8ef6,BR,167.28767608643773,region,3.1950599434285825
bc0e0c28cbe995798d3afb7c7c75d269,BR,275.3154654360198,region,5.728646894737486
4256024f988c6c35dce119ea6c84e1d4,BR,340.1994424646667,region,7.250377539588846
d003f1dd8a01261b3625598a4554f4a5,BR,77.6116724242034,customer,4.7319242668986385
474a5a5d176b5d84afe62cdfa7d69dd9,BR,200.1754530506435,region,3.966380388619121
1a5303d4c0d2c69405f74c3c005a5ea4,BR,199.5294949497294,region,3.9512306662613654
c9dff4871bed0bc5d4b917767a22d67d,BR,336.59252073351445,region,7.165784030016347
7a35319beabf36472c45cc9ba67f0745,BR,210.0485551619208,region,4.197935276751887
26a14aeb2410adbbf74a72c4ef0c8ae3,BR,200.1154988556485,region,3.9649742766637606
bf8cabc20b754099042ee715b4d92e48,BR,236.0725438023415,region,4.808278582278727
2da5750fca320dddda4ce9b8c7e08f42,BR,321.4357134375144,region,6.810309856011156
0d85f60a7eb6eff92a2c8363050cc7b2,BR,177.60173163187196,region,3.436956558200775
30cb9807736cf9827533cf34b10969d8,BR,328.50257242176656,region,6.976049632943014
cec0dfdf4408bef61c7d93b02a41f92c,BR,174.6485040267945,region,3.3676942047867238
d2029f1813972cb83dd49c3c27fcd304,BR,236.36457875215598,region,4.815127708254838
6ae192daf1b6e9b99225e7300b79df48,BR,258.86867594448165,region,5.342918634466958
419158f0fcd3a19edca60d45d531849e,BR,23.9062517526932,customer,-4.3702551337896915
26b5660725133bc74bfe584874b637cc,BR,172.54430518309817,region,3.318344210998584
242580697feaa388d1043faa3755cdfd,BR,206.82456667622068,region,4.122322740313627
304e8cf62306a897106fd54ccfcc88bc,BR,178.54165868889072,region,3.459000764984815
28e69219369607a9fc2403113041677c,BR,163.87222097801154,region,3.1149569204232024
c7112d33d777ec13eb958ee0dbff02b3,BR,269.0744271376668,region,5.582275176029467
76a34d13a444dc9e514d59482291ba07,BR,295.99966270930304,region,6.213755519336887
6b24cf0591948a0a949ee51131cb78ad,BR,236.24273635587573,region,4.812270125893943
e16532416e7fa0b226f67cb0a05696c2,BR,209.35811491633297,region,4.181742310040154
68c5cb2a721e1c90873c96888b8317da,BR,237.02987691597173,region,4.830731015114323
5cb7883ae621115f6c404bca4c9e97fa,BR,196.06955769662946,region,3.8700843989020073
8907bb31267526a99da12076a84a87b6,BR,309.53964074672757,region,6.531310028997514
c91e35b238a6f290a0ab89a40287fc40,BR,25.62364933835711,customer,4.609243697479002
e0bacd42e5f8077488c0a9f4dcfe66da,BR,222.19411466413854,region,4.482786343837838
5f9e4b231676bfe9ead7e5ed49d06dfc,BR,402.87091629736824,region,8.720218117442386
1ac7f4db91b508245c27b68092a2d401,BR,10.550004312834027,customer,-6.144779175197408
a53e05ecd2ed1f46a2b8e1f5828be7c6,BR,740.1055271192165,region,16.629416432544968
be449a37a242b89d7c027246275dc0f9,BR,324.39280905517217,region,6.879662926325555
bad9804e1f16ed9115e1373a6d5fb3fd,BR,25.617847319486625,customer,3.946474086661003
5202706af09cfff62208ae5a56926b6d,BR,187.3104432084855,region,3.664655978068844
08b986f813ffdc9e5872992aaabf796f,BR,376.13714734845803,region,8.093228260702082
059162a0bf2726c87dd0359eef84c878,BR,196.20107012436048,region,3.873168773513766
989b7ba45085e6ea528e597dafb40f99,BR,261.187549486386,region,5.397303416224292
d5c2fcd9dc7a3c6630e4acfe3f3ed898,BR,159.14550960485545,region,3.0041008682005805
13177245f820dca10cd9968a2a395b1d,BR,200.50616812626123,region,3.9741366835986907
ded9b5ad95de67a5c760e7941c8309c1,BR,164.39053466377496,region,3.1271129850695454
cb578e3b649e02ffe6afd3eb778d6370,BR,379.8330333689578,region,8.179908258982538
439afa2b3126bff920c9e34798c5d148,BR,238.77628459598807,region,4.871689695620472
76026df544b7b05894c94864566f46cf,BR,158.98692108906215,region,3.000381475286401
c0c1edfe2e51faac7f501bac1827c056,BR,222.37784526170392,region,4.487095396604265
ea36139bc595b9fe7aa21e2c78037185,BR,217.5679716180709,region,4.374288931024209
9508c52fce9468c56973500f75dbad5b,BR,363.17543719179196,region,7.78923592764316
4b7e81be5da17ae60c44ba5992fac95d,BR,237.02987691597173,region,4.830731015114323
1b2b354adeb38c1c308c915faf7d3288,BR,219.91778926061778,region,4.429399447984308
518556dca9ef8c42a63ae02ced2a479b,BR,187.8113508376375,region,3.676403816663631
309f6784abccce4e6e99672dca8ff4cd,BR,329.235560805738,region,6.993240485558552
2352f0c7b4fe903c071e032c9d6d6593,BR,274.4084164859338,region,5.707373781606386
4df2b9c2c7b6eedea39ceb96eb54ad34,BR,355.67342679225334,region,7.613290499422396
d0bce34c31d4494a153aa82c468152c4,BR,518.5631725748625,region,11.433560606786578
b4b1ec9a9f24d8db544120456a3a2f12,BR,445.7265616810692,region,9.725316014824163
308389e2d91267e2713b8e3ae5a52f0e,BR,171.53862191221393,region,3.294757816908665
242800e82e3e3f0aca252d6e03e4564c,BR,518.5631725748625,region,11.433560606786578
b351c57f3466ec0b11aa1696b052068d,BR,194.52428667078996,region,3.8338429972138424
eadaca4f30575b6c3a4c4efebce9d252,BR,181.922301684094,region,3.538287335887083
750465ac3478d2b4483153fcd61b9c13,BR,327.3479706665398,region,6.94897063818978
1fd38186652acff41fc3e9e65013618a,BR,246.66122824097877,region,5.056616096975475
a5f564e5fffa9a534cd9ffe566e48154,BR,405.39479450602965,region,8.779410894918048
63154c299d1199262f60527437e156a5,BR,182.33424502389852,region,3.5479486857739153
7eb6bfea5daf19a607f08fd25ea7672a,BR,407.40809505408845,region,8.826629041548061
77b85146fc12a34dd81ef54524f247b2,BR,249.2934108018893,region,5.118348947660821
97b8a149d521ea9fbbbce767a458846e,BR,391.93411072650173,region,8.46371608171451
7607b319daef63a1c1a41b1cd6f4a54c,BR,291.56305227967124,region,6.109703234640204
818080c38c17ec4bdcb39798ccb51b4e,BR,225.70627008707285,region,4.565157289351864
fdca429f65581d898afc2df41740f716,BR,314.0710174845773,region,6.63758487775267
6810c2b3b3587a83d4af69dcb68295f9,BR,384.81890158499556,region,8.296842343528331
d6f2337b7df53866592eb81ac57cdf74,BR,163.15663865065156,region,3.0981742938592207
6baba4edd521964e1f16b03eff660868,BR,323.49543013653704,region,6.85861660544532
397cda88cf14fa47dd00f8ce20346f25,BR,180.35382258277258,region,3.5015016327968436
323d47b2350119b2f1da2f6fe63e1e73,BR,169.00507367210162,region,3.235338247182137
0362e923f805ae4dce58fd78c86c96c4,BR,60.663975303513276,customer,3.9128158015617798
77d5d33e7905054cee0bdb3dbebe4f1c,BR,40.834608810481704,customer,3.06870739205988
58c5215132c75e7d8226faaf2fab73a2,BR,273.6038698692264,region,5.688504666334452
8809eb241de20bada1a2eedfa3c47504,BR,174.28491084424402,region,3.3591668161542136
63b0abee9c82e79c3b6e860d070f2c62,BR,238.43396548262933,region,4.863661249939864
e8f8bd78ba485b6b2cd2d751dac28eb5,BR,227.35791145887129,region,4.603893405799541
0b3457e0c4ca3f53aed80917d932b787,BR,160.4374258066837,region,3.034400312916093
0ba4f7e89d304a02edca85087abfd14c,BR,168.2662832692597,customer,5.699263983454826
45f42317b5fa7a5f4822b837d7e8304b,BR,171.1112065220881,region,3.2847335994204494
ae9ea529ce46a68f8c58803436fb48a3,BR,179.14700265771145,region,3.47319795988894
d6290a5294ee8d7eb9b6aafd583e59e3,BR,216.23157327156892,region,4.34294624195472
b56c143bc1ca0cee7345b354671f1e2d,BR,211.65184637646516,region,4.23553743194524
925ee6cfbb7a083de5384773197aa9f6,BR,220.16534206575858,region,4.435205329606443
076e07cd8d9c8b47dfc2fbb22c58e895,BR,165.7346690354376,region,3.1586371079397266
c9ae6fa5a920d90f86fd464ac7f5cde9,BR,173.34111577464495,region,3.337031892469828
2c46f84b185f4aadc82a72d14d089c4d,BR,184.47325598081778,region,3.5981151316651676
bbc45552d5a935c8786792578b3828b2,BR,269.0957012068586,region,5.582774118981369
27db1a079a22bec1453d0f24f630005f,BR,469.90164030809495,region,10.292296641985688
5e8d4d545cb084dca5b0c71798b3a5ee,BR,213.69415701887633,region,4.283435955327846
672dbfbd96238e4d07021fcdd9152b6c,BR,176.18990704005367,region,3.4038448895745423
df56136b8031ecd28e200bb18e6ddb2e,BR,39.59297677219766,customer,10.548697394789547
90b3ce1268706ec7923743d5867f26a1,BR,241.9480549118538,region,4.946077553904063
c205abf27ff07fddd3fa9a67037138e5,BR,447.8829786945999,region,9.77589068676697
e6ba7ef3fa398a176291132b06cd519e,BR,391.24947249978436,region,8.447659190353296
1d1cd1be4eb8ccedea997348b859065d,BR,275.99043363128635,region,5.744476993847837
2d57b1f21a3ec32c23b4d6e95870e4a7,BR,392.99781418609086,region,8.488663229309617
c6af04c6a72b5d587a620ad29c41dcad,BR,331.4925461463571,region,7.0461737969103515
977f5221b08a45da8fe709f381bff244,BR,202.79409756752293,region,4.027795730153257
3c5aee0b13a653e1b45178d5239dcbc3,BR,221.936891827547,region,4.47675366996484
a123264c1f8bef4f19be2d4245017920,BR,347.7362649774282,region,7.427139419912724
14a827496bbb61022f55a1c4ca62ac60,BR,181.3111556964028,region,3.5239540656324397
de2bff9e29299dc921f2e276c8408400,BR,236.21759427410365,region,4.811680466041696
973acb049a8228a556877e26fb30c06a,BR,250.11729748149835,region,5.137671647434487
f20cc6ac66becd9a2a6ed1cdff31c383,BR,158.98305307648184,region,3.0002907583860554
e4b6df3eb118302bd304c9d02ca19afd,BR,160.1976090267036,region,3.0287758650946497
0782e07a7692b86e29c3fcec805b3bfc,BR,195.89549713051488,region,3.866002138386445
d19772e154f0929b89a1dab65648767b,BR,317.8810098761966,region,6.726941024593327
b73bbac6285251dbf2dd01842e0ce0de,BR,317.6682691842787,region,6.721951595074305
5cc85e983f530b29858b3da0bfbc7228,BR,207.4395806764922,region,4.136746727468616
e130d3f737127ae52681b9338aea9b64,BR,477.1522298899125,region,10.462345471683973
3d4c0bee5a287df3c005b08aebb13911,BR,322.7353656645033,region,6.840790734527361
2c810e97c1d3956172e1830863e6a133,BR,256.6136246101527,region,5.290030681565332
0651c427722f910d3a2238dca1975fcc,BR,270.7666826415587,region,5.621963819930776
822430c455b49b1714466db2a15f4322,BR,191.69870348086323,region,3.767574301511204
b52379e61429a9d5e19e7b0946eefbb4,BR,194.8240576457651,region,3.840873556990646
1f640ae3c57af032c880e2814a991e34,BR,170.47298444633464,region,3.2697653108633853
fbc8e8d5591dc594ede3b88033625bd0,BR,391.1198940783435,region,8.44462017419171
1b2a8a35effe3c031684be53784ac90c,BR,179.4409716138161,region,3.480092444315224
8c4c737b202bd8dcdaa2336b54e99dc7,BR,254.29475106824842,region,5.235645899807998
36af11f74568a0546f14fc0e5a0c2851,BR,201.62208975568473,region,4.000308509348467
98576d430a6b6a1f2354a144cacc5940,BR,159.92491413979076,region,3.022380323620268
d13968a3d7333c0ea002f500594b9925,BR,190.4454674048382,region,3.7381820257991505
6afedf08c0521723900128e180319db0,BR,176.50708407164024,region,3.4112836754029012
ec47f6d453c95a0bfc244df7bf0262b8,BR,159.94038619011206,region,3.022743191221652
9583044d94d7eef1547cdcefb0c8f611,BR,279.39041668939126,region,5.824217149251833
552dee1afe356f3a07f118a9d0741b53,BR,178.44882638696296,region,3.4568235593765153
011a43bc9bb525517251ebb3ebc99b69,BR,177.9672588207126,region,3.4455293052834577
a994ff8265aed38e21cb63b2d8402b09,BR,191.80313982053198,region,3.770023657820542
b57da109cbc63cc9efb076ccfec17266,BR,206.75300844348467,region,4.120644477657229
5afaa7b618c8776fad63ca23a14a8035,BR,249.2431266383451,region,5.117169627956326
a8a52afd408a3023bafcd9ed3c0d2e15,BR,258.86867594448165,region,5.342918634466958
8a6b47967a3590fb66d3b0a503b7e155,BR,169.04762181048517,region,3.236336133085941
f8064d75afcef1bab867ff6ca9b829b7,BR,199.65907337117022,region,3.95426968242295
63cd4c6c97737eb374e4b09ed5c1379a,BR,168.76912490470184,region,3.2298045162610403
ab14fdcfbe524636d65ee38360e22ce8,BR,437.62694333787067,region,9.535354825499969
d128b5634e1faad98f4ef5ac2f7e2e97,BR,180.34028453874146,region,3.501184123645633
1b15974a0141d54e36626dca3fdc731a,BR,425.94554534529175,region,9.261389786455517
5a3b1c29a49756e75f1ef513383c0c12,BR,165.1525331420988,region,3.1449842144376765
2a1f2a555014d3eb75492fd0a08942a1,BR,246.49103568744448,region,5.052624553360257
0945dadba69dad599e42c31e78450de4,BR,243.83177703847167,region,4.99025668437249
d4ab53c2b21a94c8b21d3008b2506ba2,BR,197.5548745274739,region,3.9049196886348114
62d9b911d7c56cf455f660eecb8ddd3a,BR,193.92861273342007,region,3.819872594560583
869bb454aa7fd93af2e620c1d34d5e49,BR,259.4566138566909,region,5.356707603319526
fd61138ce1d3b90993c364c076651c9a,BR,200.27602137773192,region,3.9687390280281125
fce62b229aadb876d9be47556c0694ed,BR,296.8660975272956,region,6.234076105014356
1233c2a7be696e62a9196419365b5be8,BR,191.7605916821484,region,3.7690257719167373
ff85c3e4329457e83cb474799a257ccc,BR,177.25167649335265,region,3.4287466787194765
86efb185d971175118f61d7dfe86ec8b,BR,163.3539072922481,region,3.102800855776859
bf2df7aa2130e882e1e4f43b2dfe1875,BR,296.91251367825953,region,6.235164707818507
b9ae09da0b039cc190c9d1cb607a4392,BR,286.13816463576666,region,5.982472781905158
47560f374d347c495abc671b0b17409c,BR,176.48774400873862,region,3.410830090901172
3c5edc9665595ab8ab9bdd6c5c4a961a,BR,254.77825264078888,region,5.246985512351228
6b3138748728fe92cf423b0abf199c8b,BR,167.86207595461585,region,3.2085314031299403
b2127a179063646c6e1e80f4617156fd,BR,227.02139436438304,region,4.596001035469452
ba3fbd2edbc0524c198765b79c67875d,BR,195.13156464590088,region,3.8480855505681406
ea110ced6459b4dc6c73e0b2367077e9,BR,370.46470689941276,region,7.960191926344904
a0f5fea75f554a37cc21f2db68319ce0,BR,39.71481916847787,customer,4.594658862264489
4160b6447ad70e6d73f7221dd970bbe9,BR,594.9254769356213,region,13.224493653414234
3ad9ae84ca65db282ae34e9c9aeeaf7c,BR,415.5019113784166,region,9.016454155521737
7a8adf1b52b8d3c0735699f5708bf513,BR,209.60373371518358,region,4.1875028332121165
cc8f9408b4fc4e225c3a571d7b38f24d,BR,213.05013292425232,region,4.268331591420263
7faf8b9448b66f4a3ac98a312b3e7609,BR,196.90311440768932,region,3.889633890926537
47d7bd38284cac71afd4fb618c810b6b,BR,208.82432918024824,region,4.169223377792428
ad2cb7174d08a12cbc905429e2027c96,BR,164.74252380858442,region,3.1353682230010165
a4a57f1ffa25b90dea9f150fee89db84,BR,209.63854582840648,region,4.188319285315229
360787554f41824600bdcba9687cd4f0,BR,344.91841781266214,region,7.361052158010777
861e8aba5f5eb922e650b5b186beb7a4,BR,174.94827500176964,region,3.3747247645635268
fd6822aef9479a47f192820b4a22dd96,BR,166.72101224342023,region,3.1817699175279164
beae8ee9872c468af6923d5d4e0ad6d8,BR,187.15378869898237,region,3.660981943604837
6179ca3aca88a0e2e379fbf3742a04ac,BR,97.58222137641681,customer,10.884414689034255
0689012a897b2ac50b37994d77898bc8,BR,212.2204442257728,region,4.248872816296079
d7a2c0c1ff66b314f3bf166fb4157fd4,BR,615.8939731335583,region,13.716269970189053
9e7752c172e3994115a2cd609a18de29,BR,258.84933588158003,region,5.342465049965229
cc0c2816e800ee2d10ad0d51f37ab289,BR,214.78880457910805,region,4.30910883812572
1e48c52ecdb582b211ad22ae74ad2247,BR,100.03647535863246,customer,5.783297112697909
23aee6ac2f5a0a3056aa62c615974c0c,BR,293.6885251925593,region,6.159552171380245
cdae097ae448ea48b9b45e2b3569e9b6,BR,178.6963791921037,region,3.4626294409986493
81b2c7683a251dc0ea48059bef94597c,BR,200.85815727107072,region,3.9823919215301626
59b115dfb1007eca4cb7cd1a4cf2c790,BR,261.3828841216923,region,5.4018846196917565
ddaa89a57ddbb5a6a13354725dda9140,BR,261.2900518197646,region,5.399707414083458
b5b103fe531168050d785d5b8de74174,BR,428.96066115165434,region,9.332103610275102
77338308426749365f169773fa614a56,BR,224.2770394386431,region,4.531637394674076
ae5176160fcc23563149dd28b4137b6d,BR,277.64207500308476,region,5.783213110295512
3f6670995954b34c0398e06391f7494d,BR,407.2185624376525,region,8.822183913431113
4b80b55b32a3549ec05578e46a0f4021,BR,249.75563830523805,region,5.12918961725215
4600963d4b12ee01d7393b723a34516f,BR,362.0962616818815,region,7.76392591244667
ee8eb8b78945c68960a7c42e6211365b,BR,176.89968734854315,region,3.420491440788005
cd51709c98c738351915f79c4318675e,BR,260.9051845680223,region,5.390681082499046
4725eb9672221e03c250c9a5ff5736e7,BR,207.15141373925803,region,4.12998831839285
cb6eba3723e0145a57f6d9cc2c5dce4b,BR,249.75563830523805,region,5.12918961725215
3feb799ce0a45e25a33828bff05ae553,BR,190.2365947255007,region,3.733283313180475
203a9f020a3ddd0f46400de701b212df,BR,283.01667848344516,region,5.909264243326064
f3d1583d73bad757e13d4e25b24efb32,BR,194.12781538130676,region,3.824544514928394
201f31fb8c21cbe559ac45d1de5f4392,BR,314.6299453024342,region,6.650693469852646
033a79557b0d234035b38da3be948574,BR,11.478327332111816,customer,-3.358873316010207
491f6ec025e763b2fea3db1bf2b9b43e,BR,198.93575501864962,region,3.9373056220582776
059511087f2394ebd55a674537a7c2cc,BR,161.47792119079088,region,3.0588031591091243
24ae0d766df69840feedaece7acfc653,BR,262.1990347761407,region,5.421025885664729
983878e0dee08c5570f8ec3162ac5927,BR,175.8611259707261,region,3.3961339530451453
72e2c4bbd8ad5d2eec29b795d95afbe2,BR,194.70995127464553,region,3.8381974084304433
b6940503a9b26d72b8b41ae29a88e0d1,BR,393.4368336139577,region,8.498959597498871
f3de0893c636179ae92136f971523452,BR,356.07183208802667,region,7.622634340158017
86c4eab1571921a6a6e248ed312f5a5a,BR,776.8729207014874,region,17.49172592878239
a34caabc66a97d7d5228c0c98789ea62,BR,166.50827155150242,region,3.176780488008895
